vlr_latitude;vlr_longitude;cod_munic;cod_cnes;nom_estab;dsc_endereco;dsc_bairro;dsc_cidade;dsc_telefone;dsc_uf
-23,58967423;-46,53480291;355030;2026961;UBS VILA HELOISA;RUA AYRES QUARESMA;VILA HELOISA;São Paulo;1123022347;São Paulo (SP)
-23,51416469;-46,7206049;355030;2788675;UBS V ANASTACIO;RUA BARTOLOMEU PAES;VILA ANASTACIO;São Paulo;1138361146;São Paulo (SP)
-23,74695897;-46,7776823;355030;2787105;UBS HORIZONTE AZUL;RUA ALBERGATI CAPACELLI;HORIZONTE AZUL;São Paulo;1155173860;São Paulo (SP)
-23,548;-46,636;355030;2787660;UBS JARDIM PANAMERICANO;RUA BARRA DA FORQUILHA;JARDIM PANAMERICANO;São Paulo;1139281270;São Paulo (SP)
-23,51510882;-46,43305063;355030;2075016;UBS V PROGRESSO;RUA REAL HORTO;VILA PROGRESSO;São Paulo;1120352488;São Paulo (SP)
-23,86937499;-46,75219059;355030;6332439;UBS JARDIM DAS FONTES;RUA MABEL NORMANDO;JARDIM DAS FONTES;São Paulo;1159754221;São Paulo (SP)
-23,6571157;-46,75583839;355030;2788454;UBS PQ STO ANTONIO CEO I;RUA MANOEL BORDALO PINHEIRO;PARQUE SANTO ANTONIO;São Paulo;1155114249;São Paulo (SP)
-23,5129416;-46,41358852;355030;2788446;UBS PQ STA RITA;RUA JOSE PESSOTA;PRQ SANTA RITA;São Paulo;1125137109;São Paulo (SP)
-23,74327898;-46,71127081;355030;2788551;UBS SERGIO CHADDAD;AVENIDA CARLOS OBERHUBER;VILA SAO JOSE;São Paulo;1159243636;São Paulo (SP)
-23,50321054;-46,48390532;355030;4050002;UBS PEDRO DE SOUZA CAMPOS;RUA PAULO BIFANO ALVES;PARQUE BOTURUSSU;São Paulo;1125464111;São Paulo (SP)
-23,55421543;-46,46528006;355030;2786907;UBS CIDADE LIDER I;AVN DR FRANCISCO MUNHOZ FILHO;CIDADE LIDER;São Paulo;1127411563;São Paulo (SP)
-23,55348587;-46,44472361;355030;4049950;UBS JOSE BONIFACIO II;RUA MURMURIOS DA TARDE;COHAB JOSE BONIFACIO;São Paulo;25211226;São Paulo (SP)
-23,548;-46,636;355030;2788845;UBS V EDE;RUA PADRE MARCOS SIMONI;VILA EDE;São Paulo;1129894368;São Paulo (SP)
-23,63351226;-46,61230803;355030;2789086;UBS V MORAES JOAO PAULO BOTELHO VIEIRA;RUA GIOVANNI DI BALDUCCIO;VILA MORAES;São Paulo;1150580891;São Paulo (SP)
-23,49301815;-46,67163849;355030;2788632;UBS VILA SANTA MARIA;RUA PRF DARIO RIBEIRO;LIMAO;São Paulo;1139651686;São Paulo (SP)
-23,50821018;-46,39580011;355030;6269567;UBS ATUALPA GIRAO RABELO;RUA ILHA DO ARVOREDO;VL MORGADOURO;São Paulo;1129631436;São Paulo (SP)
-23,51507664;-46,48302555;355030;2064820;UBS DR CARLOS OLIVALDO DE SOUZA LOPES MUNIZ;RUA BARTOLOMEU SOARES;ALTO DA PONTE RASA;São Paulo;1120411744;São Paulo (SP)
-23,548;-46,636;355030;2788926;UBS V GRANADA ALFREDO F PAULINO FILHO;R MADALENA JULIA;VILA GRANADA;São Paulo;26858036;São Paulo (SP)
-23,49461675;-46,68530703;355030;2789140;UBS V PALMEIRAS;RUA FRANCISCO LOTUFO;FREGUESIA DO O;São Paulo;(11)39318242;São Paulo (SP)
-23,51422906;-46,74667597;355030;2789019;UBS V JAGUARA;RUA PAUVA;VILA JAGUARA;São Paulo;11366251775;São Paulo (SP)
-23,58135939;-46,45510912;355030;2787075;UBS GLEBA DO PESSEGO;RUA MALMEQUER DO CAMPO;PRQ DO CAMPO;São Paulo;112522317;São Paulo (SP)
-23,46440434;-46,65479422;355030;2787695;UBS JD PERI;AV PERI RONCHETTI;JARDIM PERI;São Paulo;1162318771;São Paulo (SP)
-23,6214745;-46,45736217;355030;4050061;UBS RIO CLARO;CINIRA POLONIO RUA;JAD RIO CLARO;São Paulo;112755192;São Paulo (SP)
-23,44646573;-46,74925089;355030;2774801;UBS JARDIM IPANEMA;RUA PEDRO RAVARA;JARAGUA;São Paulo;(11)36212181;São Paulo (SP)
-23,56347442;-46,39683008;355030;3002926;UBS PREF CELSO AUGUSTO DANIEL;RUA JORGE MARACCINI PONFILIO;COHAB JUSCELINO;São Paulo;(11)25567997;São Paulo (SP)
-23,50019574;-46,40893221;355030;2787849;UBS J SILVA TELLES;RUA JOSE ALEXANDRE MACHADO;ITAIM PAULISTA;São Paulo;3125618034;São Paulo (SP)
-23,47012281;-46,67399883;355030;2786761;UBS AUGUSTO LEOPOLDO AYROSA GALVAO;RUA JOAQUINA MARIA DOS SANTOS;VILA RICA;São Paulo;1138518235;São Paulo (SP)
-23,50382209;-46,6319418;355030;2027631;UBS JOAQUIM ANTONIO EIRADO;AVN BRAZ LEME;SANTANA;São Paulo;1129730733;São Paulo (SP)
-23,55969787;-46,45987272;355030;3004341;UBS STO ESTEVAO CARMOSINA;RUA CACHOEIRA DA ILHA;ITAQUERA;São Paulo;(11)25230577;São Paulo (SP)
-23,54750991;-46,50019169;355030;2786753;UBS ANTONIO P F VILLALOBO;RUA COELHO DE CASTRO;VILA NHOCUNE;São Paulo;1127493521;São Paulo (SP)
-23,5429287;-46,43122673;355030;2026996;UBS JOSE BONIFACIO I;AV PROF OSVALDO DE OLIVEIRA;JD HELENA;São Paulo;1125575136;São Paulo (SP)
-23,44601512;-46,71440363;355030;2787024;UBS ELISIO TEIXEIRA LEITE;RUA JOAO AMADO COUTINHO;JARAGUA;São Paulo;1139720333;São Paulo (SP)
-23,58746409;-46,3869381;355030;2787954;UBS J VITORIA;RUA LAJEDO;CIDADE TIRADENTES;São Paulo;1122826050;São Paulo (SP)
-23,63158107;-46,45789862;355030;2788527;UBS CEO SAO FRANCISCO II;BANDEIRA DE ARACAMBI R;J RODOLFO PIRANI;São Paulo;1127516712;São Paulo (SP)
-23,62230062;-46,49248838;355030;2787040;UBS FAZENDA DA JUTA I;TRAVESSA LEVI LANDAU;FAZENDA DA JUTA;São Paulo;1120153459;São Paulo (SP)
-23,51566672;-46,39775276;355030;2787989;UBS J INDAIA;RUA ANTONIO LEME DA GUERRA;ITAIM PAULISTA;São Paulo;1129633711;São Paulo (SP)
-23,64135504;-46,77158833;355030;6039111;UBS J HELGA;RUA THOMAS DE ARAUJO;JD HELGA;São Paulo;5842-2399;São Paulo (SP)
-23,51391792;-46,5318203;355030;6194990;UBS CHACARA CRUZEIRO DO SUL;RUA MERCEDES LOPES;VILA SANTANA;São Paulo;1126415130;São Paulo (SP)
-23,57229352;-46,50362492;355030;2787865;UBS J STA TEREZINHA;AVENIDA DOS LATINOS;JD SANTA TEREZINHA;São Paulo;1127211815;São Paulo (SP)
-23,50225568;-46,42307281;355030;2788802;UBS V CURUCA;RUA PEDRO MEIRA;VILA CURUCA;São Paulo;1125132255;São Paulo (SP)
-23,46500516;-46,60503387;355030;2788012;UBS CONJUNTO DO IPESP;AVN VIRGILIA RODRIGUES A C PINTO;JD LEONOR M BARROS;São Paulo;1162030111;São Paulo (SP)
-23,53030086;-46,45914316;355030;4050029;UBS V REGINA;RUA CATARINA LOPES;ITAQUERA;São Paulo;1122056003;São Paulo (SP)
-23,49264264;-46,58518553;355030;2789051;UBS V MEDEIROS;RUA EURICO SODRE;VILA MEDEIROS;São Paulo;1129815578;São Paulo (SP)
-23,64843607;-46,78244591;355030;2787636;UBS J MITSUTANI;R FREI XISTO TEUBER;JD MITSUTANI;São Paulo;1158429292;São Paulo (SP)
-23,61275196;-46,61629915;355030;2042967;UBS J DA SAUDE NEUSA ROSALIA MORALES;RUA DOMINGOS DE ROGATIS;JARDIM DA SAUDE;São Paulo;1150629586;São Paulo (SP)
-23,61628175;-46,51658535;355030;4050398;UBS PASTORAL;RUA BOLEADEIRAS;PQ STA MADALENA;São Paulo;1127025889;São Paulo (SP)
-23,57342005;-46,51592016;355030;2788691;UBS V ANTONIETA;RUA CORONEL JOAO OLIVEIRA MELO;VILA ANTONIETA;São Paulo;27249034;São Paulo (SP)
-23,5488832;-46,56113148;355030;2752387;UBS VILA SANTO ESTEVAO;RUA ANTONIO CAMARDO;VILA GOMES CARDIM;São Paulo;22943028;São Paulo (SP)
-23,7714529;-46,69667959;355030;2787628;UBS JD MIRNA;RUA DR JUVENAL HUDSON FERREIRA;JARDIM MIRNA;São Paulo;1155265175;São Paulo (SP)
-23,57669234;-46,7338872;355030;2786826;UBS BUTANTA;R CABRAL DE MENEZES;VILA GOMES;São Paulo;(11)37261838;São Paulo (SP)
-23,6011219;-46,5081954;355030;2787091;UBS JARDIM DOS EUCALIPTOS HELIO MOREIRA SALLES;RUA POEMA DAS AMERICAS;JD DOS EUCALIPTOS;São Paulo;1127017933;São Paulo (SP)
-23,57270122;-46,76120281;355030;2788004;UBS JOSE MARCILIO MALTA CARDOSO;RUA DR BERNARDO GUERTZENSTEIN;RIO PEQUENO;São Paulo;1137681569;São Paulo (SP)
-23,58730316;-46,77004337;355030;2788764;UBS V BORGES;RUA JACINTO DE MORAIS;JARDIM CLAUDIA;São Paulo;1137824739;São Paulo (SP)
-23,51205111;-46,565938;355030;2788357;UBS PQ NOVO MUNDO II;RUA SOLDADO ANTONIO MATIAS DE CAMARGO;PARQUE NOVO MUNDO;São Paulo;1129544580;São Paulo (SP)
-23,51764083;-46,50600672;355030;4049993;UBS J POPULAR DR MATHEUS SANTAMARIA;AV JAIME TORRES;JARDIM POPULAR;São Paulo;27916421;São Paulo (SP)
-23,49215984;-46,41556263;355030;2062658;UBS J MAIA;RUA MARFIM VEGETAL;JARDIM MAIA;São Paulo;1125816962;São Paulo (SP)
-23,46109986;-46,58340454;355030;2042541;UBS DR JOSE TOLEDO PIZA;RUA DR ANTONIO CESAR NETO;JACANA;São Paulo;22417317;São Paulo (SP)
-23,53645921;-46,52767897;355030;2789043;UBS VILA MATILDE DR RUBENS DO VAL;RUA MARCONDES DE BRITO;VILA MATILDE;São Paulo;1126848466;São Paulo (SP)
-23,51766229;-46,57707453;355030;2788349;UBS PQ NOVO MUNDO I;RUA BENEDITA DORNELAS CLARO;PARQUE NOVO MUNDO;São Paulo;1129541747;São Paulo (SP)
-23,65385413;-46,74519539;355030;5313902;UBS BRASILIA M BOI MIRIM;RUA MAPORE;J BRASILIA;São Paulo;1155118717;São Paulo (SP)
-23,62879157;-46,64640427;355030;2788101;UBS MILTON SANTOS;AV CECI;PLANALTO PAULISTA;São Paulo;1155810426;São Paulo (SP)
-23,52236152;-46,46922827;355030;6408168;UBS AGUIA DE HAIA;RUA TANTAS PALAVRAS;CIDADE A E CARVALHO;São Paulo;1137563264;São Paulo (SP)
-23,66018414;-46,63700581;355030;5120780;UBS J LOURDES;AV ENG ARMANDO DE ARRUDA PEREIRA;JABAQUARA;São Paulo;1150213432;São Paulo (SP)
-23,59096169;-46,54057503;355030;3121135;UBS GRAFICOS;RUA FRANCISCO JOSE VIANA;CIDADE TIRADENTES;São Paulo;1128855685;São Paulo (SP)
-23,66655707;-46,73635483;355030;2788160;UBS NOVO JARDIM I;RUA PHELIPPE DE VITRY;J STA JOSEFINA;São Paulo;1158922134;São Paulo (SP)
-23,77061605;-46,70532703;355030;3992101;UBS CHACARA DO CONDE;RUA CONSTELACAO DO ESQUADRO;J CAMPINAS;São Paulo;1155267823;São Paulo (SP)
-23,64616156;-46,77233934;355030;2786745;UBS ALTO DO UMUARAMA;R ODEMIS;JD UMUARAMA;São Paulo;11586163342;São Paulo (SP)
-23,50539923;-46,67058706;355030;2788756;UBS V BARBOSA;AVENIDA MANDAQUI;LIMAO;São Paulo;1139661302;São Paulo (SP)
-23,5958755;-46,50012732;355030;2027046;UBS J PARAGUACU;TAIOBERA R;JARDIM PARAGUACU;São Paulo;1127270484;São Paulo (SP)
-23,67249012;-46,63752079;355030;3708411;UBS V CLARA;RUA ROLANDO CURTI;VILA CLARA;São Paulo;1156236883;São Paulo (SP)
-23,50426197;-46,36689663;355030;2057131;UBS CIDADE KEMEL;AVN KEMES ADDAS;CIDADE KEMEL;São Paulo;1129632346;São Paulo (SP)
-23,67466807;-46,75656796;355030;4050118;UBS J THOMAS;RUA AUDALIO GONCALVES DOS SANTOS;JARDIM THOMAS;São Paulo;1155140345;São Paulo (SP)
-23,73053312;-46,78896904;355030;2787245;UBS J CAPELA;RUA BARAO DE PAIVA MANSO;JARDIM CAPELA;São Paulo;1158961143;São Paulo (SP)
-23,52539778;-46,65161848;355030;6048633;UBS BORACEA;RUA BORACEA;SANTA CECILIA;São Paulo;1133921281;São Paulo (SP)
-23,50410104;-46,47094488;355030;2788659;UBS THERSIO VENTURA;RUA ARRAIAL DE SANTA BARBARA;CID PEDRO JOSE NUNES;São Paulo;1125451026;São Paulo (SP)
-23,69248867;-46,78808928;355030;2787423;UBS J GUARUJA;RUA JOAO DE ALMADA;J GUARUJA;São Paulo;1158735089;São Paulo (SP)
-23,6044693;-46,5325284;355030;4050401;UBS REUNIDAS I;RUA SAO JOSE DAS ESPINHARAS;VILA INDUSTRIAL;São Paulo;1127025904;São Paulo (SP)
-23,68862629;-46,74832821;355030;4049861;UBS J SOUZA;RUA MARIA JOSE DE SOUZA;JARDIM SOUZA;São Paulo;1155146430;São Paulo (SP)
-23,49741697;-46,65505171;355030;2788373;UBS PARQUE PERUCHE;RUA JOSE RANGEL CAMARGO;PARQUE PERUCHE;São Paulo;(11)38588303;São Paulo (SP)
-23,6929822;-46,79456949;355030;3614948;UBS LUAR DO SERTAO;RUA LUAR DO SERTAO;CHACARA STA MARIA;São Paulo;1158719484;São Paulo (SP)
-23,41504097;-46,75148249;355030;3105504;UBS RECANTO DOS HUMILDES;RUA PAVAO;PERUS;São Paulo;1139156452;São Paulo (SP)
-23,5626483;-46,64934397;355030;2788144;UBS NOSSA S DO BRASIL ARMANDO DARIENZO;RUA ALM MARQUES LEAO;BELA VISTA;São Paulo;1132844601;São Paulo (SP)
-23,62851262;-46,63129807;355030;2788330;UBS PQ IMPERIAL MANOEL ANTONIO DA SILVA SARAGOCA;RUA JACOPO BASSANO;VILA MONTE ALEGRE;São Paulo;1122760149;São Paulo (SP)
-23,52728605;-46,43586159;355030;2788179;UBS PARADA XV DE NOVEMBRO;RUA IBIAJARA;XV DE NOVEMBRO;São Paulo;1122860017;São Paulo (SP)
-23,68934512;-46,76600933;355030;2788616;UBS STA LUCIA;RUA CARMELO CALI;VILA SANTA LUCIA;São Paulo;1158985400;São Paulo (SP)
-23,548;-46,636;355030;4050037;UBS COLORADO;JOSE DE ARAUJO VIEIRA R;JAD RODOLFO PIRANI;São Paulo;1127542382;São Paulo (SP)
-23,61630321;-46,49590015;355030;2043017;UBS MASCARENHAS DE MORAES;RUA SARGENTO EDGAR LOURENCO PINTO;C MASCARENHAS MORAES;São Paulo;1129191120;São Paulo (SP)
-23,75375032;-46,67116642;355030;2787369;UBS J ELIANE;RUA HENRY ARTHUR JONES;JARDIM ELIANA;São Paulo;1159324659;São Paulo (SP)
-23,57780814;-46,48128748;355030;4050134;UBS J N SRA DO CARMO;RUA VERISSIMO DA SILVA;JD N SRA DO CARMO;São Paulo;1127480646;São Paulo (SP)
-23,6553669;-46,73450947;355030;3661741;UBS NOVO CAMINHO;RUA ANTONIO DA MATA JUNIOR;J SAO LUIS;São Paulo;1158519026;São Paulo (SP)
-23,548;-46,636;355030;2787083;UBS GUAIANAZES;RUA PROFESSOR COSME DEODATO TADEU;GUAIANASES;São Paulo;1125578177;São Paulo (SP)
-23,61509085;-46,51038408;355030;2788411;UBS STA MADALENA;RUA PALMEIRA BACABA;JARDIM ELBA;São Paulo;1127025919;São Paulo (SP)
-23,49048615;-46,45461559;355030;2819856;UBS UNIAO DE V NOVA II ADAO MANOEL;RUA ADAO MANOEL DA SILVA;SAO MIGUEL PAULISTA;São Paulo;1122974782;São Paulo (SP)
-23,51131082;-46,3842988;355030;2027526;UBS J NELIA;RUA ITAJUIBE;ITAIM PAULISTA;São Paulo;1129633802;São Paulo (SP)
-23,61702204;-46,71989679;355030;6564410;UBS PARAISOPOLIS III;RUA SILVEIRA SAMPAIO;JD MORUMBI;São Paulo;37422942;São Paulo (SP)
-23,67566586;-46,79238081;355030;2788322;UBS PQ FERNANDA;RUA ERNESTO SOARES FILHO;PARQUE FERNANDA;São Paulo;(11)58211632;São Paulo (SP)
-23,55102897;-46,62848711;355030;5975220;UBS SE;RUA FREDERICO ALVARENGA;PARQUE DOM PEDRO;São Paulo;1131012344;São Paulo (SP)
-23,51246953;-46,51386023;355030;2786958;UBS COSTA MELO;RUA LUIS ASSON;V MONTEVIDEO;São Paulo;1129582981;São Paulo (SP)
-23,49757791;-46,5302968;355030;2787776;UBS J SAO FRANCISCO;RUA JURITI PIRANGA;CANGAIBA;São Paulo;1127572808;São Paulo (SP)
-23,65323186;-46,79029942;355030;6195008;UBS J MACEDONIA;RUA LOUIS BOULOGNE;JARDIM MACEDONIA;São Paulo;(11)58211147;São Paulo (SP)
-23,77984285;-46,67410612;355030;6280188;UBS CHACARA DO SOL;RUA JOAO CARLOS DE OLIVEIRA;CHACARA DO SOL;São Paulo;1159314151;São Paulo (SP)
-23,52254391;-46,3998127;355030;2786982;UBS DOM JOAO NERY;EST DOM JOAO NERY;JARDIM NAZARE;São Paulo;1125614680;São Paulo (SP)
-23,535043;-46,53660536;355030;2788721;UBS V ARICANDUVA;RUA ANTONIO LINDORO DA SILVA;VILA ARICANDUVA;São Paulo;1122948853;São Paulo (SP)
-23,52460384;-46,41792297;355030;2787717;UBS J ROBRU GUAIANAZES;AV NORDESTINA;GUAIANAZES;São Paulo;1120351860;São Paulo (SP)
-23,5232842;-46,4907074;355030;2752190;UBS BURGO PAULISTA;RUA JOSE SILVA ALCANTARA FILHO;BURGO PAULISTA;São Paulo;20468809;São Paulo (SP)
-23,62063766;-46,5887475;355030;2787830;UBS J SECKLER;RUA CARLOS MAURO;SAO JOAO CLIMACO;São Paulo;(11) 29468532;São Paulo (SP)
-23,6717391;-46,74699783;355030;4050053;UBS CHACARA SANTANA;RUA BALTAZAR DE SA;CHACARA SANTANA;São Paulo;1155146448;São Paulo (SP)
-23,5841918;-46,51649952;355030;2787490;UBS J IVA;RUA MIGUEL BASTOS SOARES;JARDIM IVA;São Paulo;1122110884;São Paulo (SP)
-23,52623463;-46,64185524;355030;2029618;UBS BOM RETIRO OCTAVIO AUGUSTO RODOVALHO;R TENENTE PENA;BOM RETIRO;São Paulo;1132220619;São Paulo (SP)
-23,82169604;-46,67350531;355030;6090591;UBS CHACARA SANTO AMARO;RUA LUIZ CARLOS DE ALMEIDA;CHACARA SANTO AMARO;São Paulo;1159742486;São Paulo (SP)
-23,54772449;-46,43045425;355030;4049942;UBS J SAO PEDRO FRANCISCO ANTONIO CESARONI;RUA SILVIANOPOLIS;JARDIM SAO PEDRO;São Paulo;1125525355;São Paulo (SP)
-23,64836097;-46,7543149;355030;2789205;UBS VILA PREL ANTONIO BERNARDES DE OLIVEIRA;RUA TEREZA MAIA PINTO;VILA PREL;São Paulo;(11)55111630;São Paulo (SP)
-23,59276414;-46,6716814;355030;2789132;UBS V OLIMPIA MAX PERLMAN;RUA JACQUES FELIX;VILA NOVA CONCEICAO;São Paulo;1138425146;São Paulo (SP)
-23,45872879;-46,69620752;355030;2789264;UBS V TEREZINHA;RUA DOMINGOS FRANCISCO DE MEDEIROS;VILA TEREZINHA;São Paulo;1139242591;São Paulo (SP)
-23,48851204;-46,73826456;355030;3738604;UBS PARQUE MARIA DOMITILA;AVN DO ANASTACIO;PQ MARIA DOMITILA;São Paulo;1139035572;São Paulo (SP)
-23,73367667;-46,70178652;355030;2787997;UBS JORDANOPOLIS;RUA CONTOS AMAZONICOS;JORDANOPOLIS;São Paulo;1159736400;São Paulo (SP)
-23,65590334;-46,77120209;355030;2787571;UBS NIR J MARCELO;RUA GASTAO RAUL FOURTON BOUSQUET;JARDIM MARCELO;São Paulo;1158252278;São Paulo (SP)
-23,61182928;-46,46356344;355030;2027038;UBS SANTA BARBARA;SOL R;CID SAT STA BARBARA;São Paulo;1120128262;São Paulo (SP)
-23,548;-46,636;355030;2787962;UBS JACANA;RUA SAO GERALDINO;V CONSTANCIA;São Paulo;1122400065;São Paulo (SP)
-23,49975586;-46,59121513;355030;2027720;UBS V MARIA LUIZ PAULO GNECCO;RUA ANDRE DA FONSECA;VILA MUNHOZ;São Paulo;1134755208;São Paulo (SP)
-23,5261488;-46,62084818;355030;2788195;UBS PARI;RUA DAS OLARIAS;CANINDE;São Paulo;1132770081;São Paulo (SP)
-23,56020212;-46,51014805;355030;2752271;UBS V ITAPEMA;RUA COSTEIRA;JARDIM ARISI;São Paulo;1127246146;São Paulo (SP)
-23,43120933;-46,57518625;355030;5621267;UBS J FLOR DE MAIO;AV NOVA PAULISTA;J FLOR DE MAIO;São Paulo;1129956006;São Paulo (SP)
-23,60409379;-46,42996073;355030;2787342;UBS J DAS LARANJEIRAS;BENTO GUELFI AV;JD DAS LARANJEIRAS;São Paulo;1127317252;São Paulo (SP)
-23,45154047;-46,57263279;355030;2789108;UBS V NOVA GALVAO;RUA ALPHEU LUIZ GASPARINI;VILA NOVA GALVAO;São Paulo;1122417366;São Paulo (SP)
-23,48620534;-46,45974398;355030;2027291;UBS UNIAO VILA NOVA I;RUA GRAZIELE BALDARK GOMES;SAO MIGUEL PAULISTA;São Paulo;29563837;São Paulo (SP)
-23,48704219;-46,43292189;355030;6283616;UBS PARQUE PAULISTANO;RUA SILVEIRA PIRES;PARQUE PAULISTANO;São Paulo;112025969;São Paulo (SP)
-23,56499791;-46,41845942;355030;3738663;UBS FAZENDA DO CARMO;RUA FRANCISCO CARDOSO JUNIOR;CIDADE TIRADENTES;São Paulo;1125182152;São Paulo (SP)
-23,61149669;-46,49296045;355030;2787822;UBS JARDIM SAPOPEMBA;AV MANUEL FRANCA DOS SANTOS;JARDIM SAPOPEMBA;São Paulo;1120197077;São Paulo (SP)
-23,50262046;-46,44961596;355030;2789000;UBS VILA JACUI;RUA EDIPO FELICIANO;VILA JACUI;São Paulo;22978709;São Paulo (SP)
-23,5786798;-46,3918685;355030;2786974;UBS DOM ANGELICO;EST MANOEL DE OLIVEIRA RAMOS;CIDADE TIRADENTES;São Paulo;1125553894;São Paulo (SP)
-23,61666799;-46,45656824;355030;2027011;UBS CARRAOZINHO;MARCOS GONCALVES CORREA RUA;J VL CARRAO;São Paulo;1127540622;São Paulo (SP)
-23,52102041;-46,41208649;355030;2787725;UBS J ROBRU ITAIM;RUA JOSE MARIA ALVES DE DEUS;SAO MIGUEL PAULISTA;São Paulo;1120352406;São Paulo (SP)
-23,67840171;-46,76268339;355030;2787288;UBS J COIMBRA;ESTRADA DO BOI MIRIM;J COIMBRA;São Paulo;58922327;São Paulo (SP)
-23,58386993;-46,39320374;355030;2786788;UBS BARRO BRANCO;RUA EDUARDO REUTER;COHAB BARRO BRANCO I;São Paulo;1129648826;São Paulo (SP)
-23,6043942;-46,65451527;355030;2788578;UBS SIGMUND FREUD INDIANOPOLIS;AV INDIANOPOLIS;INDIANOPOLIS;São Paulo;(11)50542851;São Paulo (SP)
-23,64489555;-46,59318924;355030;2788055;UBS LUIZ ERNESTO MAZZONI;AV CARLOS LIVIERO;VILA LIVIERO;São Paulo;1123319624;São Paulo (SP)
-23,65674019;-46,74152613;355030;5079454;UBS J CELESTE;RUA JOAO FERNANDES CAMISA NOVA JUNIOR;J CELESTE;São Paulo;1158123738;São Paulo (SP)
-23,768996;-46,64936543;355030;4049896;UBS ALCINA PIMENTEL PIZA;ESTRADA ITAQUAQUECETUBA;ILHA DO BORORE;São Paulo;1159742289;São Paulo (SP)
-23,64336133;-46,7415905;355030;4049810;UBS V DAS BELEZAS ALBERTO AMBROSIO;RUA TTE ISAIAS BRANCO DE ARAUJO;VILA DAS BELEZAS;São Paulo;1155114712;São Paulo (SP)
-23,54080439;-46,43933773;355030;4050142;UBS JOSE BONIFACIO III DRA LUCY MAYUMI UDAKIRI;RUA SILVIO BARBINI;ITAQUERA;São Paulo;29446086;São Paulo (SP)
-23,69084716;-46,6575408;355030;6683991;UBS JARDIM SELMA CIDADE ADEMAR;RUA PEDRO FERNANDES ARAGAO;JARDIM SELMA;São Paulo;1156111641;São Paulo (SP)
-23,70002031;-46,78259611;355030;2788365;UBS PQ NOVO STO AMARO;RUA PORTA DO PRADO;PQ NOVO STO AMARO;São Paulo;1158311448;São Paulo (SP)
-23,53180289;-46,72066927;355030;2027461;UBS PQ DA LAPA;RUA BERGSON;VL LEOPOLDINA;São Paulo;1138368029;São Paulo (SP)
-23,5429287;-46,74455166;355030;2789116;UBS VILA NOVA JAGUARE;RUA SATALIEL DE CAMPOS;JAGUARE;São Paulo;1137681527;São Paulo (SP)
-23,60507011;-46,52070522;355030;2788497;UBS REUNIDAS II;ESTRADA CASA GRANDE;VILA UNIAO;São Paulo;1127060555;São Paulo (SP)
-23,6260879;-46,46955013;355030;4049853;UBS PQ SAO RAFAEL;ARISTIDES RICARDO DR R;PARQUE SAO RAFAEL;São Paulo;(11)29195006;São Paulo (SP)
-23,57954621;-46,52873039;355030;2788942;UBS VILA GUARANI;RUA TERESINHA;JD MARINGA;São Paulo;1129102958;São Paulo (SP)
-23,52717876;-46,52812958;355030;2788861;UBS V ESPERANCA CASSIO BITTENCOURT FILHO;RUA MARIA CARLOTA;VILA ESPERANCA;São Paulo;26576630;São Paulo (SP)
-23,548;-46,636;355030;2787431;UBS J HELIAN;RUA CARMEM CARDOSO BORDINI;JARDIM HELIAN;São Paulo;1125217615;São Paulo (SP)
-23,73474956;-46,78896904;355030;3762831;UBS VILA CALU;ESTRADA DO M BOI MIRIM;VILA CALU;São Paulo;1158958117;São Paulo (SP)
-23,79518509;-46,73084021;355030;2027321;UBS RECANTO CAMPO BELO;AVENIDA SADAMU INOUE;RECANTO CAMPO BELO;São Paulo;1159262002;São Paulo (SP)
-23,73721719;-46,78096533;355030;2086816;UBS J VERA CRUZ;AV FUNCIONARIOS PUBLICOS;JD VERA CRUZ;São Paulo;1158997754;São Paulo (SP)
-23,56725097;-46,5462184;355030;2788896;UBS V FORMOSA II;PRACA MARQUES DE NAZARE;VILA FORMOSA;São Paulo;26745246;São Paulo (SP)
-23,50474477;-46,4104557;355030;2787970;UBS JARAGUA;RUA DOMINGUES VIDIGAL;CURUCA;São Paulo;1125618076;São Paulo (SP)
-23,66692185;-46,79253101;355030;5620341;UBS J MAGDALENA;RUA VITORINO PALHARES;J MAGDALENA;São Paulo;1158246020;São Paulo (SP)
-23,67928147;-46,74905777;355030;2815451;UBS PQ FIGUEIRA GRANDE;RUA DANIEL KLEIN;PQ FIGUEIRA GRANDE;São Paulo;1155146609;São Paulo (SP)
-23,53036523;-46,4217639;355030;2787377;UBS J ETELVINA;RUA MANOEL TEODORO XAVIER;GUAIANAZES;São Paulo;1120351756;São Paulo (SP)
-23,90656114;-46,70785904;355030;6332471;UBS MARSILAC;ESTRADA ENGENHEIRO MARSILAC;MARSILAC;São Paulo;1159752281;São Paulo (SP)
-23,67372394;-46,66638136;355030;2788799;UBS V CONSTANCIA VICENTE OCTAVIO GUIDA;RUA HERMENEGILDO MARTINI;VILA DO CASTELO;São Paulo;1156787444;São Paulo (SP)
-23,70289564;-46,6357398;355030;2788934;UBS V GUACURI;RUA VALENTINO FIORAVANTE;JARDIM RUBILENE;São Paulo;1156740921;São Paulo (SP)
-23,47742915;-46,72099113;355030;2787261;UBS JARDIM CIDADE PIRITUBA;RUA COMENDADOR FEIZ ZARZUR;JARDIM CIDADE PIRITU;São Paulo;1139748210;São Paulo (SP)
